Time,Open,High,Low,Last,Change,Volume
3/29/2006,21.515,21.67,21.315,21.46,-0.02,7938400
3/28/2006,21.615,21.69,21.395,21.48,-0.25,11975400
3/27/2006,22.3,22.3,21.62,21.73,-0.205,12071800
3/24/2006,21.85,21.99,21.69,21.935,-0.005,12031600
3/23/2006,21.9,22.06,21.58,21.94,-0.11,8615600
3/22/2006,21.99,22.1,21.86,22.05,0.08,9300800
3/21/2006,22.235,22.28,21.85,21.97,-0.155,7958200
3/20/2006,22.45,22.48,22.08,22.125,-0.465,11138000
3/17/2006,22.6,22.735,22.46,22.59,0.09,10052400
3/16/2006,22.525,22.55,22.44,22.5,-0.125,7110400
3/15/2006,22.5,22.695,22.25,22.625,0.045,7835600
3/14/2006,22.3,22.6,22.285,22.58,0.115,11213400
3/13/2006,22.39,22.79,22.325,22.465,0.505,16149000
3/10/2006,21.595,21.985,21.5,21.96,0.365,6716800
3/9/2006,21.74,21.785,21.5,21.595,-0.145,12705600
3/8/2006,21.725,21.875,21.675,21.74,-0.025,6522000
3/7/2006,21.745,21.91,21.51,21.765,-0.075,7400000
3/6/2006,21.9,22.065,21.78,21.84,-0.05,6776000
3/3/2006,21.66,22.145,21.635,21.89,0.17,6572000
3/2/2006,21.9,21.93,21.515,21.72,-0.28,11386600
3/1/2006,22.09,22.1,21.71,22,-0.09,11044800
2/28/2006,22.035,22.26,21.9,22.09,-0.135,10641200
2/27/2006,21.92,22.405,21.915,22.225,0.25,8352800
2/24/2006,21.705,22.125,21.65,21.975,0.26,8280400
2/23/2006,21.875,21.925,21.65,21.715,-0.235,9452400
2/22/2006,22.005,22.19,21.86,21.95,-0.045,9027600
2/21/2006,22.125,22.155,21.765,21.995,-0.175,7898600
2/17/2006,22.075,22.25,21.9,22.17,-0.01,9113000
2/16/2006,22,22.18,21.78,22.18,0.105,9255400
2/15/2006,21.77,22.115,21.685,22.075,0.21,9773600
2/14/2006,21.495,21.93,21.465,21.865,0.45,12386600
2/13/2006,21.31,21.475,21.15,21.415,0.18,8007400
2/10/2006,21.15,21.31,21.01,21.235,0.16,5999400
2/9/2006,21.1,21.42,20.9,21.075,0.045,9739400
2/8/2006,21.125,21.25,20.85,21.03,-0.025,7312000
2/7/2006,21.1,21.185,20.89,21.055,-0.155,7998200
2/6/2006,21.145,21.32,21.065,21.21,-0.035,9265200
2/3/2006,21.05,21.49,21.05,21.245,0.035,11614600
2/2/2006,21.4,21.495,21.205,21.21,-0.34,11155400
2/1/2006,21.375,21.635,21.365,21.55,-0.025,12843400
1/31/2006,21.125,21.59,21,21.575,0.105,12783600
1/30/2006,21.225,21.62,21.13,21.47,-0.03,10217600
1/27/2006,21.9,21.925,21.415,21.5,-0.16,11648000
1/26/2006,21.375,21.78,21.35,21.66,0.575,15102000
1/25/2006,20.63,21.5,20.61,21.085,1.055,22960400
1/24/2006,20.27,20.375,19.94,20.03,-0.225,6456200
1/23/2006,20.25,20.775,20.065,20.255,0.08,7593200
1/20/2006,20.8,20.8,20.155,20.175,-0.595,9431800
1/19/2006,20.525,20.865,20.2,20.77,0.16,10084800
1/18/2006,20.535,20.75,20.43,20.61,0.075,7232600
1/17/2006,20.41,20.655,20.38,20.535,-0.06,7586600
1/13/2006,20.74,20.835,20.495,20.595,-0.075,5790000
1/12/2006,20.62,20.695,20.56,20.67,-0.045,6758600
1/11/2006,20.785,20.805,20.585,20.715,-0.285,9267000
1/10/2006,21.2,21.28,20.925,21,-0.205,11547600
1/9/2006,21.25,21.375,20.84,21.205,0.76,22672000
1/6/2006,20.03,20.49,19.815,20.445,0.385,13174600
Downloaded from Barchart.com as of 04-23-2020 06:48pm CDT,,,,,,
